OPCUAServer1_InputNode_Endcapcompensation_EngineeringUnits,15455,Variable
OPCUAServer1_InputNode_MeasureDrop,15456,Variable
OPCUAServer1_InputNode_MeasureDrop_Definition,15457,Variable
OPCUAServer1_InputNode_MeasureDrop_ValuePrecision,15458,Variable
OPCUAServer1_InputNode_MeasureDrop_InstrumentRange,15459,Variable
OPCUAServer1_InputNode_MeasureDrop_EURange,15460,Variable
OPCUAServer1_InputNode_MeasureDrop_EngineeringUnits,15461,Variable
OPCUAServer1_InputNode_MeasureWidth,15462,Variable
OPCUAServer1_InputNode_MeasureWidth_Definition,15463,Variable
OPCUAServer1_InputNode_MeasureWidth_ValuePrecision,15464,Variable
OPCUAServer1_InputNode_MeasureWidth_InstrumentRange,15465,Variable
OPCUAServer1_InputNode_MeasureWidth_EURange,15466,Variable
OPCUAServer1_InputNode_MeasureWidth_EngineeringUnits,15467,Variable
OPCUAServer1_InputNode_MeasureSquareness,15468,Variable
OPCUAServer1_InputNode_MeasureSquareness_Definition,15469,Variable
OPCUAServer1_InputNode_MeasureSquareness_ValuePrecision,15470,Variable
OPCUAServer1_InputNode_MeasureSquareness_InstrumentRange,15471,Variable
OPCUAServer1_InputNode_MeasureSquareness_EURange,15472,Variable
OPCUAServer1_InputNode_MeasureSquareness_EngineeringUnits,15473,Variable
OPCUAServer1_InputNode_HasCords,15474,Variable
OPCUAServer1_InputNode_HasCords_Definition,15475,Variable
OPCUAServer1_InputNode_HasCords_ValuePrecision,15476,Variable
OPCUAServer1_InputNode_HasCords_InstrumentRange,15477,Variable
OPCUAServer1_InputNode_HasCords_EURange,15478,Variable
OPCUAServer1_InputNode_HasCords_EngineeringUnits,15479,Variable
OPCUAServer1_InputNode_MeasureMethod,15480,Variable
OPCUAServer1_InputNode_MeasureMethod_Definition,15481,Variable
OPCUAServer1_InputNode_MeasureMethod_ValuePrecision,15482,Variable
OPCUAServer1_InputNode_MeasureMethod_InstrumentRange,15483,Variable
OPCUAServer1_InputNode_MeasureMethod_EURange,15484,Variable
OPCUAServer1_InputNode_MeasureMethod_EngineeringUnits,15485,Variable
OPCUAServer1_InputNode_StartMeasure,15486,Variable
OPCUAServer1_InputNode_StartMeasure_Definition,15487,Variable
OPCUAServer1_InputNode_StartMeasure_ValuePrecision,15488,Variable
OPCUAServer1_InputNode_StartMeasure_InstrumentRange,15489,Variable
OPCUAServer1_InputNode_StartMeasure_EURange,15490,Variable
OPCUAServer1_InputNode_StartMeasure_EngineeringUnits,15491,Variable
